hotel_id,dia_del_ano,distancia,es_centrico,mes,target
436,244,3.14,1,9,5.24
3964,147,11.8,0,5,3.95
7607,261,3.93,1,9,5.1
4702,123,4.64,0,5,6.43
2634,219,1.68,1,8,8.09
7663,132,0.31,1,5,10.0
8716,159,3.22,1,6,8.02
6918,140,3.35,1,5,8.09
3592,40,3.06,1,2,6.97
1014,107,5.97,0,4,7.04
2300,112,3.7,1,4,5.6
3801,279,2.83,1,10,6.27
5800,132,3.05,1,5,6.6
3977,229,1.68,1,8,9.94
7122,247,5.17,0,9,6.13
3869,29,4.24,0,1,7.35
5825,281,5.4,0,10,3.84
5618,276,4.69,0,10,4.82
2852,40,4.64,0,2,6.86
6928,143,2.77,1,5,8.13
5592,309,2.99,1,11,4.27
6875,280,4.26,0,10,3.23
2434,71,3.6,1,3,7.25
4448,106,0.64,1,4,7.17
1527,70,2.06,1,3,5.32
1310,77,4.9,0,3,8.08
5829,188,2.55,1,7,10.0
8216,257,3.1,1,9,5.65
8515,101,2.55,1,4,4.37
2760,353,4.72,0,12,4.42
3376,11,4.28,0,1,6.35
7819,279,3.17,1,10,4.7
1958,137,3.63,1,5,5.72
1820,66,5.53,0,3,6.12
5405,240,21.11,0,8,4.28
340,340,2.67,1,12,4.02
6760,231,3.23,1,8,9.5
959,235,4.3,0,8,7.79
8163,318,4.98,0,11,4.27
3055,154,4.5,0,6,6.85
4156,365,3.22,1,1,7.94
5629,154,3.2,1,6,7.74
7683,167,4.22,0,6,8.0
9872,225,4.91,0,8,7.72
1138,53,3.06,1,2,7.32
3778,57,1.39,1,2,10.0
6126,356,3.05,1,12,5.36
6803,270,3.31,1,9,7.64
7971,108,4.97,0,4,6.8
1919,345,4.41,0,12,4.83
680,67,1.78,1,3,7.03
4891,81,26.96,0,3,0.64
6344,152,3.11,1,6,8.75
5199,308,3.73,1,11,4.17
7033,119,4.31,0,4,4.1
9370,144,2.7,1,5,7.58
7003,271,4.11,0,10,3.61
4698,191,5.13,0,7,8.43
8414,110,1.04,1,4,4.8
1631,7,2.12,1,1,8.28
9381,8,4.84,0,1,7.74
3152,178,4.72,0,6,7.65
9090,348,2.11,1,12,2.08
5652,258,2.25,1,9,5.29
7803,70,19.01,0,3,3.21
6194,98,4.2,0,4,4.6
3072,356,1.51,1,12,4.36
7759,180,3.37,1,6,8.44
565,96,2.22,1,4,5.36
8043,325,4.06,0,11,4.67
1163,311,3.24,1,11,3.79
2534,200,4.0,1,7,9.07
5009,95,28.4,0,4,0.0
1810,4,26.59,0,1,3.56
2835,121,2.42,1,5,6.22
9008,225,3.4,1,8,8.07
2661,265,2.24,1,9,6.16
8968,16,3.36,1,1,6.64
8006,128,2.61,1,5,8.03
7123,213,6.2,0,8,7.11
5040,292,4.07,0,10,2.81
8088,22,4.84,0,1,8.24
6206,333,3.91,1,12,2.84
5127,297,2.49,1,10,5.4
44,350,2.64,1,12,4.32
1917,289,2.17,1,10,5.2
6631,340,2.71,1,12,3.27
4377,113,24.73,0,4,3.52
3927,177,2.32,1,6,6.61
6784,74,1.64,1,3,5.8
3096,298,17.62,0,10,1.38
5461,14,2.38,1,1,10.0
2821,38,3.23,1,2,6.94
1267,62,2.78,1,3,7.05
8336,242,2.86,1,9,5.86
88,352,2.05,1,12,4.33
724,3,2.63,1,1,8.2
657,276,3.07,1,10,5.64
2294,92,3.88,1,4,6.51
2095,29,2.37,1,1,8.73
5881,121,2.54,1,5,6.59
2151,86,4.92,0,3,6.58
697,278,0.0,1,10,8.42
9609,121,3.03,1,5,7.76
9435,184,18.18,0,7,4.09
6283,26,3.03,1,1,6.72
8670,293,3.71,1,10,5.98
8657,16,22.62,0,1,3.09
4776,218,18.13,0,8,4.07
6275,37,3.36,1,2,7.66
7324,60,3.79,1,2,10.0
255,48,29.52,0,2,0.99
4686,241,3.03,1,9,7.53
8791,93,2.66,1,4,5.53
4319,239,3.96,1,8,8.11
5775,290,2.27,1,10,6.18
1633,63,3.24,1,3,6.56
7981,99,11.69,0,4,3.61
9302,23,0.0,1,1,9.46
6426,215,2.78,1,8,8.11
5312,30,17.41,0,1,4.0
6601,264,0.3,1,9,7.01
8698,323,4.01,0,11,5.3
8236,187,5.17,0,7,7.67
7571,220,0.94,1,8,7.2
635,94,2.07,1,4,5.28
7617,101,1.87,1,4,6.02
1985,218,6.17,0,8,8.51
326,123,2.29,1,5,6.7
5708,28,3.02,1,1,8.64
2519,353,3.82,1,12,4.63
5004,175,3.57,1,6,9.12
256,202,20.33,0,7,2.43
3265,65,11.62,0,3,3.91
7587,32,2.41,1,2,8.25
5726,80,1.27,1,3,8.81
4512,46,2.87,1,2,7.7
7004,312,0.88,1,11,4.69
4214,326,4.63,0,11,2.86
5144,221,5.45,0,8,7.41
4912,196,0.66,1,7,9.06
8796,213,4.15,0,8,8.21
6208,240,1.65,1,8,7.46
6498,326,4.53,0,11,3.92
4168,211,2.52,1,8,7.69
1968,143,1.49,1,5,8.54
2717,259,1.68,1,9,5.75
4998,5,2.11,1,1,7.79
285,3,2.7,1,1,8.47
222,358,1.85,1,12,3.3
1798,109,4.08,0,4,7.54
7268,135,1.31,1,5,8.58
3136,230,3.25,1,8,8.49
8366,139,3.04,1,5,7.56
8014,50,1.94,1,2,5.59
283,244,0.0,1,9,8.23
3937,260,1.84,1,9,7.08
2922,98,3.48,1,4,5.23
2957,76,2.54,1,3,7.43
5327,340,1.98,1,12,4.42
8884,354,2.29,1,12,3.28
3654,115,3.15,1,4,5.75
7879,219,3.2,1,8,9.54
2695,329,3.37,1,11,4.89
2315,108,4.06,0,4,4.94
3856,138,4.37,0,5,7.13
5399,23,4.31,0,1,9.09
1895,176,3.76,1,6,9.09
4522,61,0.37,1,3,6.24
7713,253,4.58,0,9,6.52
6634,189,2.66,1,7,9.57
7567,276,1.73,1,10,6.82
6907,224,2.04,1,8,8.89
1287,22,14.53,0,1,4.27
827,19,2.9,1,1,6.76
312,180,4.02,0,6,7.53
9806,45,0.97,1,2,9.43
2009,272,4.27,0,10,5.34
6246,84,3.22,1,3,6.6
4394,256,3.17,1,9,7.56
9968,123,2.75,1,5,8.36
3527,321,3.69,1,11,3.65
3377,155,3.11,1,6,9.72
8327,341,3.34,1,12,1.9
9469,44,3.51,1,2,7.97
4673,29,3.95,1,1,8.16
2104,203,1.97,1,7,10.0
9648,329,2.95,1,11,4.89
6372,116,2.45,1,4,5.27
1413,164,2.47,1,6,8.55
5696,325,3.83,1,11,7.05
5751,347,5.06,0,12,3.41
8614,25,3.93,1,1,8.42
310,258,2.41,1,9,4.42
7880,190,3.02,1,7,8.17
8164,174,5.49,0,6,8.28
7552,169,3.38,1,6,6.82
1615,354,1.77,1,12,4.31
3474,57,2.32,1,2,7.12
8339,115,4.52,0,4,4.06
9037,70,1.08,1,3,6.5
3156,252,5.18,0,9,7.32
889,341,3.2,1,12,3.91
8807,144,1.47,1,5,6.7
4500,132,3.92,1,5,7.73
6360,275,19.81,0,10,2.87
5238,9,3.09,1,1,7.69
1727,342,1.99,1,12,4.69
3245,324,1.97,1,11,5.68
8875,45,1.63,1,2,8.89
4007,260,5.0,0,9,5.16
6011,347,3.43,1,12,2.36
4888,56,3.02,1,2,5.95
8998,159,3.1,1,6,7.86
2900,316,4.95,0,11,3.81
3700,83,1.64,1,3,6.8
6602,144,3.4,1,5,7.05
5295,233,3.95,1,8,9.98
753,34,2.78,1,2,7.37
7700,230,4.62,0,8,7.99
4090,118,0.5,1,4,4.08
7982,339,1.82,1,12,5.99
623,35,3.48,1,2,6.2
774,217,2.13,1,8,8.12
5921,99,2.87,1,4,6.12
6581,23,25.67,0,1,1.55
5669,151,5.03,0,6,9.55
9257,250,13.31,0,9,4.61
1359,95,3.08,1,4,5.3
7750,296,2.88,1,10,6.47
3817,41,2.78,1,2,8.87
624,274,2.58,1,10,4.82
2553,199,1.75,1,7,10.0
2704,332,2.09,1,12,3.5
7873,240,2.14,1,8,8.72
5138,215,3.88,1,8,8.41
9796,311,4.52,0,11,3.87
5,223,2.72,1,8,8.2
362,154,3.29,1,6,9.44
1898,259,0.96,1,9,5.25
7106,316,4.16,0,11,3.25
6361,6,4.64,0,1,8.28
5889,197,2.75,1,7,9.01
6602,52,3.4,1,2,8.53
1392,285,2.39,1,10,5.88
3062,282,3.21,1,10,4.02
9457,67,4.09,0,3,6.54
1425,362,3.81,1,1,8.39
286,247,17.97,0,9,3.04
5132,258,1.47,1,9,6.19
7058,156,3.28,1,6,8.19
3595,185,3.39,1,7,8.31
9210,122,1.34,1,5,6.32
367,300,1.26,1,10,4.29
8079,165,3.92,1,6,8.65
3658,102,4.43,0,4,4.24
6184,102,4.55,0,4,5.67
1850,135,4.3,0,5,6.26
9475,69,1.12,1,3,5.91
8219,323,2.49,1,11,4.18
9696,209,3.44,1,7,10.0
9485,49,23.56,0,2,1.73
8455,352,1.8,1,12,4.41
6624,62,0.51,1,3,7.54
7781,164,3.11,1,6,7.11
6467,280,2.37,1,10,6.97
7078,112,4.61,0,4,4.83
4102,163,2.62,1,6,7.36
4504,303,3.42,1,11,3.92
6260,144,18.51,0,5,2.86
2779,89,3.19,1,3,7.45
470,214,3.9,1,8,7.58
9303,294,1.72,1,10,8.28
2510,174,4.94,0,6,7.0
5622,271,2.84,1,10,6.04
3943,28,2.26,1,1,6.35
178,102,2.02,1,4,5.47
5730,274,4.94,0,10,5.38
968,340,2.32,1,12,2.57
9041,236,2.66,1,8,10.0
6034,208,4.43,0,7,8.96
4025,131,5.23,0,5,6.29
4749,316,3.63,1,11,4.82
1588,21,2.77,1,1,7.58
8306,266,3.72,1,9,7.38
5702,120,2.43,1,4,6.53
4756,286,5.1,0,10,5.35
8952,123,4.92,0,5,7.3
1400,312,2.53,1,11,3.1
3055,226,4.5,0,8,9.54
2681,232,3.75,1,8,8.21
7250,260,1.19,1,9,7.75
3436,148,2.84,1,5,7.99
772,255,3.03,1,9,7.3
9551,352,2.61,1,12,2.6
3079,71,3.67,1,3,5.66
8224,41,29.52,0,2,2.38
9125,46,3.4,1,2,6.02
6327,340,2.83,1,12,2.53
7764,45,2.94,1,2,7.71
8046,232,2.75,1,8,8.67
1537,62,3.27,1,3,6.14
111,116,5.26,0,4,5.56
4662,23,1.84,1,1,9.35
2860,28,4.62,0,1,7.6
8052,113,2.84,1,4,5.16
7156,34,4.15,0,2,7.3
8161,160,3.39,1,6,7.93
5233,233,4.43,0,8,6.4
4288,55,2.3,1,2,8.15
7762,321,2.24,1,11,5.39
1088,258,2.95,1,9,6.16
4457,328,3.38,1,11,2.17
8659,3,0.86,1,1,8.17
295,32,4.09,0,2,8.25
464,8,4.35,0,1,6.26
1479,117,2.6,1,4,6.18
3913,31,1.81,1,2,7.54
2761,61,4.3,0,3,6.41
4527,281,4.1,0,10,4.49
9647,10,3.46,1,1,6.83
4183,5,3.76,1,1,9.31
1306,48,1.81,1,2,8.8
4051,329,3.65,1,11,5.04
9351,83,2.54,1,3,7.77
1785,182,3.44,1,7,9.36
9152,40,2.32,1,2,8.79
9507,77,3.12,1,3,6.06
7637,252,2.89,1,9,7.7
2413,137,4.45,0,5,8.1
4729,128,5.73,0,5,6.85
7345,364,2.5,1,1,7.96
6890,148,2.44,1,5,6.13
5281,194,22.14,0,7,2.85
1237,266,1.09,1,9,8.43
5084,219,1.64,1,8,7.82
9190,294,1.44,1,10,6.73
1617,192,3.1,1,7,8.5
8935,101,4.06,0,4,4.8
3381,204,1.04,1,7,8.48
5379,318,3.79,1,11,3.62
7261,159,1.25,1,6,9.75
7986,23,3.34,1,1,8.77
9676,54,4.38,0,2,7.49
4776,264,18.13,0,9,2.27
7560,353,6.93,0,12,1.97
1945,309,3.01,1,11,4.56
3034,358,2.68,1,12,3.28
9978,8,3.15,1,1,8.27
8371,115,2.96,1,4,5.09
3651,268,3.77,1,9,5.82
2152,193,2.11,1,7,9.46
5695,217,4.31,0,8,8.49
1988,291,3.56,1,10,6.51
7703,274,3.01,1,10,5.06
9514,194,2.06,1,7,9.86
8904,37,2.04,1,2,9.73
2222,194,1.6,1,7,10.0
6606,211,2.26,1,8,9.95
9508,61,1.06,1,3,6.61
6309,294,0.87,1,10,5.11
9283,81,3.88,1,3,6.37
7497,232,4.46,0,8,8.03
440,346,4.23,0,12,4.51
8231,325,16.3,0,11,1.55
6953,357,4.17,0,12,3.36
6174,182,3.08,1,7,10.0
7471,152,2.28,1,6,8.99
8832,218,3.15,1,8,8.49
6082,306,1.15,1,11,5.05
7372,227,5.38,0,8,6.67
5239,308,12.54,0,11,1.77
7602,252,3.95,1,9,4.49
7106,247,4.16,0,9,6.24
3506,355,1.48,1,12,4.72
8307,9,1.06,1,1,9.45
643,237,6.17,0,8,8.69
5212,18,3.1,1,1,9.52
6742,269,12.26,0,9,4.28
2181,99,3.53,1,4,5.23
4067,244,3.06,1,9,7.76
3851,115,2.46,1,4,4.81
9273,123,3.89,1,5,5.78
4572,240,3.46,1,8,8.07
4629,354,2.41,1,12,3.22
1530,341,16.54,0,12,1.84
2879,223,3.44,1,8,7.56
8172,288,4.8,0,10,5.41
8194,208,3.05,1,7,8.41
5536,230,3.37,1,8,9.66
856,229,15.74,0,8,3.32
4029,331,2.68,1,12,3.5
8924,189,1.22,1,7,9.26
4285,207,3.33,1,7,9.12
50,185,0.88,1,7,10.0
2547,42,2.41,1,2,8.08
7536,108,3.67,1,4,5.14
2217,35,4.7,0,2,7.86
4073,112,4.5,0,4,5.94
50,327,0.88,1,11,5.12
5444,264,1.83,1,9,6.96
7190,349,3.04,1,12,4.24
9183,299,2.81,1,10,3.79
2744,322,3.88,1,11,4.0
8322,269,0.83,1,9,7.18
247,85,2.6,1,3,6.56
2563,302,1.38,1,11,4.48
5678,171,4.97,0,6,8.3
8191,204,0.0,1,7,10.0
3572,29,0.0,1,1,9.47
8390,268,3.3,1,9,5.44
8807,111,1.47,1,4,4.29
8162,351,2.0,1,12,4.54
523,225,1.76,1,8,8.2
9806,299,0.97,1,10,4.99
1122,356,22.34,0,12,0.12
9851,6,3.2,1,1,9.19
6840,66,2.94,1,3,6.98
3088,351,1.32,1,12,4.17
1362,178,3.61,1,6,9.05
4621,116,2.29,1,4,5.5
5023,151,1.77,1,6,9.95
1291,289,3.04,1,10,4.2
8062,159,3.54,1,6,7.29
7441,2,2.66,1,1,7.06
8945,147,4.75,0,5,7.16
8868,204,3.27,1,7,9.42
7996,64,1.8,1,3,6.58
1832,361,4.77,0,1,7.34
7207,82,0.69,1,3,8.6
4803,313,1.27,1,11,4.09
8658,324,2.24,1,11,4.92
5181,300,3.34,1,10,4.65
6179,123,4.14,0,5,7.99
4196,104,3.2,1,4,5.99
6923,192,4.92,0,7,6.96
771,316,2.25,1,11,4.36
4107,54,3.45,1,2,5.44
6842,73,3.17,1,3,7.61
6420,234,1.7,1,8,10.0
2925,137,1.83,1,5,5.33
178,259,2.02,1,9,5.1
9943,195,2.76,1,7,9.25
2687,287,3.63,1,10,5.26
8069,30,2.71,1,1,7.78
1366,127,0.0,1,5,6.26
2338,52,1.62,1,2,8.36
6098,204,5.46,0,7,9.07
6945,230,3.99,1,8,10.0
1014,33,5.97,0,2,8.12
1256,262,4.07,0,9,4.75
7621,61,2.54,1,3,6.85
7615,57,1.73,1,2,8.6
119,138,1.81,1,5,6.83
5466,313,4.47,0,11,5.04
9377,307,3.58,1,11,5.11
2601,24,1.35,1,1,9.83
7805,41,1.8,1,2,8.79
8450,312,4.23,0,11,4.58
9017,343,1.12,1,12,3.21
367,77,1.26,1,3,5.89
2826,41,2.03,1,2,8.14
3970,54,3.8,1,2,7.02
9098,299,3.45,1,10,5.0
6515,17,4.67,0,1,8.72
5132,18,1.47,1,1,9.93
3127,160,3.51,1,6,7.15
6305,56,3.13,1,2,7.4
1473,243,1.75,1,9,6.16
3899,152,28.18,0,6,0.89
1473,248,1.75,1,9,4.33
4207,46,1.2,1,2,6.7
4569,209,3.76,1,7,8.63
5660,187,2.1,1,7,10.0
4916,168,2.88,1,6,8.66
1408,94,2.96,1,4,6.08
4053,106,2.66,1,4,5.67
5575,187,3.92,1,7,9.97
9618,39,2.56,1,2,9.26
6800,155,1.88,1,6,8.14
1428,179,23.19,0,6,3.04
6729,208,1.84,1,7,9.89
3169,13,0.66,1,1,10.0
3218,196,0.45,1,7,9.05
3274,120,0.8,1,4,5.72
8398,211,3.27,1,8,7.43
5042,261,3.12,1,9,5.3
6548,171,2.2,1,6,9.19
313,28,3.43,1,1,8.18
7315,151,3.37,1,6,8.97
4292,107,2.14,1,4,6.09
5335,92,4.48,0,4,4.87
5195,334,3.0,1,12,3.36
24,33,1.29,1,2,7.16
9285,45,1.81,1,2,7.29
6771,188,1.27,1,7,9.52
3785,204,3.45,1,7,9.05
4255,237,2.93,1,8,9.28
323,202,2.97,1,7,9.62
7130,315,3.64,1,11,5.95
6997,321,3.53,1,11,3.44
7863,249,3.84,1,9,5.87
8312,321,1.22,1,11,3.91
1624,107,1.49,1,4,6.98
4338,34,4.63,0,2,6.69
5062,176,29.63,0,6,1.27
2453,141,1.2,1,5,9.13
4514,281,3.93,1,10,5.63
7098,141,2.84,1,5,7.54
9568,34,3.38,1,2,7.58
5184,111,3.16,1,4,5.05
5671,13,4.47,0,1,7.22
9352,9,3.09,1,1,7.93
4350,101,3.84,1,4,7.06
5754,39,4.14,0,2,6.29
8532,142,3.71,1,5,7.22
644,194,2.76,1,7,9.79
3419,307,24.6,0,11,0.62
2514,308,3.54,1,11,4.83
4219,327,4.87,0,11,2.68
6620,187,2.82,1,7,10.0
1611,105,2.98,1,4,6.54
2373,234,3.8,1,8,8.2
1406,26,1.81,1,1,7.58
566,154,3.06,1,6,9.32
9550,54,1.2,1,2,7.01
2834,220,2.78,1,8,7.62
4592,121,2.36,1,5,7.32
8462,136,5.86,0,5,7.96
7735,365,2.33,1,1,8.94
424,313,3.75,1,11,3.73
9191,51,0.0,1,2,6.82
9435,82,18.18,0,3,3.0
282,186,2.93,1,7,9.27
798,311,14.93,0,11,2.44
1558,197,4.14,0,7,10.0
3462,123,5.17,0,5,6.49
9283,347,3.88,1,12,1.2
2481,338,2.69,1,12,3.23
3996,201,3.7,1,7,9.22
2083,163,3.94,1,6,8.64
9545,113,4.71,0,4,4.88
2198,283,4.79,0,10,4.7
7021,185,3.03,1,7,6.99
8022,62,4.53,0,3,6.45
1821,356,1.66,1,12,3.44
9954,87,2.34,1,3,7.16
4802,294,15.63,0,10,3.37
1772,72,2.77,1,3,8.05
8370,109,1.44,1,4,4.76
43,14,2.86,1,1,6.85
7006,89,2.69,1,3,6.25
3916,273,2.74,1,10,4.72
1847,263,2.2,1,9,5.66
3471,336,3.26,1,12,5.01
2785,138,2.29,1,5,7.54
5965,60,2.87,1,2,9.66
6791,253,2.52,1,9,6.41
9348,46,2.65,1,2,6.58
8087,231,2.4,1,8,7.93
6554,63,1.28,1,3,8.2
9390,224,0.95,1,8,8.07
129,252,4.37,0,9,6.54
1399,49,2.79,1,2,7.35
7739,73,2.97,1,3,5.83
2447,122,2.72,1,5,8.66
3743,361,3.94,1,1,7.23
5346,290,1.99,1,10,4.77
2014,128,3.34,1,5,7.03
3434,186,4.91,0,7,7.86
3380,43,2.02,1,2,10.0
6117,127,3.29,1,5,8.18
5771,222,0.0,1,8,8.91
2746,365,14.98,0,1,4.03
8904,236,2.04,1,8,6.83
2250,160,1.36,1,6,9.21
5801,358,0.13,1,12,3.24
361,140,2.01,1,5,7.55
460,295,2.66,1,10,3.5
4157,54,3.55,1,2,7.47
4366,229,1.93,1,8,10.0
8134,47,14.82,0,2,4.36
7031,282,2.99,1,10,4.63
2717,273,1.68,1,10,5.64
9993,276,2.74,1,10,5.39
2838,40,2.2,1,2,10.0
8785,334,1.2,1,12,3.51
2107,149,1.38,1,5,6.43
4677,198,4.74,0,7,8.44
8969,83,3.76,1,3,6.76
1586,205,2.56,1,7,9.71
3189,193,4.51,0,7,9.25
2133,307,3.0,1,11,6.46
7999,3,2.4,1,1,7.68
3473,268,4.33,0,9,5.3
7068,329,3.07,1,11,2.63
4667,330,2.35,1,11,5.27
7196,119,3.39,1,4,4.43
2319,84,3.52,1,3,7.51
3567,72,4.17,0,3,5.97
2264,130,2.99,1,5,8.93
2601,222,1.35,1,8,7.64
3277,232,3.25,1,8,9.49
9113,110,5.69,0,4,5.77
6435,263,1.77,1,9,7.11
1288,82,2.3,1,3,5.81
5578,129,10.97,0,5,5.61
1705,151,2.78,1,6,8.75
5610,70,3.54,1,3,4.78
8544,249,2.75,1,9,7.92
8872,144,3.08,1,5,6.83
7813,178,4.82,0,6,9.45
122,143,2.21,1,5,7.34
4230,239,3.25,1,8,9.45
4638,357,2.34,1,12,2.83
1480,227,3.25,1,8,8.69
6952,160,2.49,1,6,8.86
3520,140,4.49,0,5,6.48
4405,40,5.62,0,2,6.04
58,177,4.07,0,6,5.14
7508,301,4.45,0,11,3.41
4908,342,3.32,1,12,4.26
551,198,4.94,0,7,6.96
5272,94,2.21,1,4,4.37
5732,112,2.26,1,4,4.11
2894,297,2.67,1,10,5.67
4043,324,2.58,1,11,3.68
2101,138,2.99,1,5,8.42
4898,138,2.88,1,5,7.97
8809,119,3.2,1,4,5.56
4551,192,21.65,0,7,3.09
1945,296,3.01,1,10,4.64
9622,189,1.72,1,7,8.66
5231,3,2.19,1,1,9.05
9014,334,19.76,0,12,2.28
9891,231,11.91,0,8,6.43
7911,163,3.97,1,6,7.77
4323,253,5.23,0,9,5.39
2233,279,3.7,1,10,4.33
1981,165,1.52,1,6,9.79
7381,15,1.7,1,1,6.53
7012,217,3.52,1,8,6.18
2916,178,17.49,0,6,1.96
9,54,2.44,1,2,5.67
7026,89,4.08,0,3,7.84
3068,14,3.51,1,1,8.73
4928,100,2.04,1,4,4.39
7350,228,1.88,1,8,8.8
2047,133,3.25,1,5,8.6
4674,281,2.32,1,10,6.04
7798,85,11.38,0,3,6.77
4617,266,3.79,1,9,6.0
4102,300,2.62,1,10,4.82
2119,220,0.07,1,8,8.4
1920,179,4.9,0,6,7.97
2817,266,11.04,0,9,5.36
3895,3,3.26,1,1,8.12
5288,218,6.5,0,8,7.08
9004,69,2.22,1,3,8.2
842,287,4.07,0,10,5.71
772,261,3.03,1,9,6.18
2877,11,3.58,1,1,7.16
7765,329,3.28,1,11,4.2
8229,3,28.13,0,1,1.03
9732,257,13.72,0,9,3.02
8429,94,12.64,0,4,2.24
2803,19,3.57,1,1,7.45
9508,67,1.06,1,3,7.19
5840,91,3.36,1,4,6.69
1885,3,2.73,1,1,7.02
9722,141,24.85,0,5,1.6
2363,101,2.54,1,4,5.21
5661,348,4.58,0,12,3.16
4248,252,3.37,1,9,7.75
9256,42,4.85,0,2,7.21
3467,26,24.69,0,1,0.68
2570,251,3.39,1,9,7.1
9520,67,2.93,1,3,7.58
9626,298,2.88,1,10,4.42
185,86,2.07,1,3,5.79
5164,45,5.87,0,2,7.25
373,8,4.88,0,1,7.5
2750,87,4.39,0,3,5.93
7852,307,4.93,0,11,5.23
9199,70,3.23,1,3,6.1
5917,238,3.55,1,8,8.8
9375,293,2.83,1,10,6.61
8397,270,3.3,1,9,5.89
4058,171,3.68,1,6,6.51
4107,109,3.45,1,4,4.91
2767,221,5.42,0,8,7.97
557,119,0.0,1,4,7.0
2920,88,3.14,1,3,6.19
4910,26,1.48,1,1,10.0
9027,3,2.4,1,1,6.98
7665,243,3.95,1,9,6.24
527,7,22.92,0,1,1.88
3818,247,2.87,1,9,7.68
8752,54,0.43,1,2,6.9
8040,55,1.3,1,2,8.56
5688,26,3.93,1,1,7.58
6223,278,2.43,1,10,7.04
5371,76,25.88,0,3,0.2
4812,196,10.9,0,7,6.78
222,260,1.85,1,9,5.73
8358,288,1.78,1,10,5.83
9594,190,1.91,1,7,8.99
9436,83,2.15,1,3,6.58
819,278,3.52,1,10,3.31
5351,60,3.4,1,2,7.95
5868,44,2.55,1,2,6.7
3061,72,3.61,1,3,5.48
8360,214,2.62,1,8,7.12
6279,24,2.04,1,1,7.33
353,294,20.99,0,10,2.3
9559,320,2.03,1,11,5.11
7483,354,1.66,1,12,4.44
4748,296,0.0,1,10,4.97
4599,57,3.81,1,2,7.64
1685,227,3.58,1,8,7.75
1802,192,3.1,1,7,9.92
9548,32,3.17,1,2,8.03
3846,208,1.52,1,7,8.84
4845,257,4.91,0,9,6.89
8002,128,22.28,0,5,2.57
7721,65,1.93,1,3,5.63
5635,315,2.73,1,11,2.87
351,55,11.82,0,2,3.8
2392,162,2.57,1,6,10.0
9867,295,1.77,1,10,4.63
6981,260,1.29,1,9,8.58
4576,267,3.46,1,9,5.13
3339,138,1.94,1,5,6.31
3757,358,3.45,1,12,4.42
2217,289,4.7,0,10,5.99
7235,277,3.8,1,10,5.8
6986,322,6.57,0,11,4.58
8033,39,12.19,0,2,4.24
5493,160,1.07,1,6,9.99
3017,291,3.39,1,10,5.56
5567,345,3.43,1,12,3.18
9748,166,5.41,0,6,7.88
7945,42,2.93,1,2,8.73
9528,155,3.53,1,6,8.77
7198,344,2.36,1,12,1.53
8138,27,4.52,0,1,8.54
729,240,4.11,0,8,9.01
1447,308,4.39,0,11,3.89
1368,330,3.35,1,11,4.56
772,119,3.03,1,4,5.51
6005,97,3.26,1,4,3.37
3588,206,2.57,1,7,8.74
3650,179,10.48,0,6,5.82
2434,59,3.6,1,2,7.32
7704,92,1.82,1,4,5.11
3310,137,2.78,1,5,7.92
181,174,3.99,1,6,7.43
1420,191,3.34,1,7,9.8
5252,273,2.12,1,10,6.19
8902,331,28.74,0,12,1.53
7109,216,0.85,1,8,10.0
4057,57,5.62,0,2,8.65
4458,342,3.78,1,12,2.31
3625,278,3.32,1,10,5.68
7640,29,3.23,1,1,7.31
6151,57,21.32,0,2,5.74
1054,176,3.48,1,6,9.01
4980,75,1.38,1,3,8.57
1899,58,2.23,1,2,8.3
8552,257,4.49,0,9,3.32
5538,314,2.52,1,11,3.8
4208,306,2.07,1,11,3.97
1879,320,0.42,1,11,4.54
2424,364,2.18,1,1,8.71
6331,167,2.98,1,6,9.06
9514,172,2.06,1,6,6.22
1927,244,2.48,1,9,6.18
3364,120,3.66,1,4,4.78
6454,335,4.17,0,12,4.83
6390,217,3.77,1,8,8.9
5005,281,3.76,1,10,5.06
1966,143,1.72,1,5,7.77
3655,46,3.28,1,2,5.88
3572,231,0.0,1,8,10.0
4324,12,2.42,1,1,7.88
11,359,2.44,1,12,2.87
1522,291,3.53,1,10,6.61
8960,30,3.5,1,1,8.22
1919,56,4.41,0,2,6.59
79,210,0.0,1,7,9.4
4064,285,3.22,1,10,5.72
2698,93,2.89,1,4,5.71
4485,139,2.27,1,5,7.42
3854,82,5.29,0,3,4.97
6299,178,2.32,1,6,7.71
4351,292,3.03,1,10,4.65
5149,42,2.78,1,2,7.52
8419,312,7.05,0,11,3.78
8210,62,4.14,0,3,6.31
9491,250,4.12,0,9,5.92
8202,335,5.38,0,12,5.16
5413,167,2.07,1,6,9.69
1066,231,6.56,0,8,8.61
9800,58,4.83,0,2,7.6
5675,146,5.44,0,5,6.62
3907,206,1.96,1,7,9.76
9489,286,4.19,0,10,5.39
669,329,2.02,1,11,5.47
3499,139,2.73,1,5,6.3
6016,309,3.46,1,11,5.15
4204,274,3.78,1,10,5.41
9740,105,3.9,1,4,3.41
469,146,3.59,1,5,7.13
4470,26,2.85,1,1,6.84
8594,24,2.52,1,1,7.71
9967,36,1.29,1,2,7.98
549,3,3.25,1,1,6.52
6823,301,2.74,1,11,4.49
5340,206,1.71,1,7,9.5
8863,48,0.33,1,2,9.16
9878,275,2.07,1,10,5.13
3539,97,2.53,1,4,5.77
3124,44,0.54,1,2,8.25
6514,241,3.82,1,9,5.69
9652,87,2.51,1,3,5.2
6380,198,5.12,0,7,8.18
